job_idx,rank,cv_id,candidate,experience_years,nb_skills,matched_skills,keyword_score,skills_score,experience_score,global_score,label,job_snippet
129,2,1,Candidat_1,5,4,"python, java, machine learning, data science",26.7,50.0,60.0,40.35,❌ Écarté,Opportunité pour un expert en intelligence artificielle et en apprentissage auto...
129,3,4,Candidat_4,2,16,"sql, java, javascript, typescript, react, angular, node, aws",1.27,18.75,60.0,18.26,❌ Écarté,Opportunité pour un expert en intelligence artificielle et en apprentissage auto...
129,4,5,Candidat_5,4,2,"react, elasticsearch",9.32,0.0,60.0,16.66,❌ Écarté,Opportunité pour un expert en intelligence artificielle et en apprentissage auto...
129,5,2,Candidat_2,2,7,"java, aws, nlp, oracle, data engineer, devops, llm",6.17,0.0,60.0,15.09,❌ Écarté,Opportunité pour un expert en intelligence artificielle et en apprentissage auto...
130,1,1,Candidat_1,0,11,"java, javascript, typescript, react, kubernetes, aws, devops, ci/cd",37.53,9.09,20.0,25.49,❌ Écarté,Opportunité pour un expert en ingénierie logicielle chez une entreprise innovant...
130,2,3,Candidat_3,4,6,"aws, azure, terraform, git, devops, api",13.69,0.0,60.0,18.84,❌ Écarté,Opportunité pour un expert en ingénierie logicielle chez une entreprise innovant...
130,3,5,Candidat_5,1,3,"machine learning, deep learning, devops",12.7,0.0,60.0,18.35,❌ Écarté,Opportunité pour un expert en ingénierie logicielle chez une entreprise innovant...
130,4,2,Candidat_2,2,7,"java, aws, nlp, oracle, data engineer, devops, llm",10.18,0.0,60.0,17.09,❌ Écarté,Opportunité pour un expert en ingénierie logicielle chez une entreprise innovant...
130,5,4,Candidat_4,2,2,"python, oracle",2.06,0.0,60.0,13.03,❌ Écarté,Opportunité pour un expert en ingénierie logicielle chez une entreprise innovant...
131,1,1,Candidat_1,1,15,"python, sql, typescript, angular, vue, node, docker, git",57.22,13.33,60.0,44.61,❌ Écarté,Nous sommes à la recherche d'un expert en cybersécurité pour rejoindre notre équ...
131,2,2,Candidat_2,4,6,"java, javascript, react, node, git, rest",45.29,0.0,60.0,34.64,❌ Écarté,Nous sommes à la recherche d'un expert en cybersécurité pour rejoindre notre équ...
131,3,3,Candidat_3,2,7,"python, sql, java, git, postgresql, mongodb, mysql",16.4,0.0,60.0,20.2,❌ Écarté,Nous sommes à la recherche d'un expert en cybersécurité pour rejoindre notre équ...
131,4,5,Candidat_5,1,3,"machine learning, deep learning, devops",10.65,0.0,60.0,17.32,❌ Écarté,Nous sommes à la recherche d'un expert en cybersécurité pour rejoindre notre équ...
131,5,4,Candidat_4,5,5,"python, machine learning, deep learning, computer vision, data science",4.61,0.0,60.0,14.3,❌ Écarté,Nous sommes à la recherche d'un expert en cybersécurité pour rejoindre notre équ...
132,1,1,Candidat_1,1,0,,41.76,0.0,60.0,32.88,❌ Écarté,Nous sommes à la recherche d'un architecte réseau expérimenté pour occuper un po...
132,2,3,Candidat_3,7,4,"java, angular, api, rest",30.28,0.0,60.0,27.14,❌ Écarté,Nous sommes à la recherche d'un architecte réseau expérimenté pour occuper un po...
132,3,5,Candidat_5,1,3,"machine learning, deep learning, devops",10.37,0.0,60.0,17.18,❌ Écarté,Nous sommes à la recherche d'un architecte réseau expérimenté pour occuper un po...
132,4,4,Candidat_4,1,4,"python, machine learning, nlp, data science",9.13,0.0,60.0,16.57,❌ Écarté,Nous sommes à la recherche d'un architecte réseau expérimenté pour occuper un po...
132,5,2,Candidat_2,11,0,,8.43,0.0,60.0,16.21,❌ Écarté,Nous sommes à la recherche d'un architecte réseau expérimenté pour occuper un po...
133,1,1,Candidat_1,1,5,"java, node, oracle, agile, scrum",61.74,40.0,60.0,54.87,🔶 À évaluer,Nous sommes à la recherche d'un Chef de projet - Développeur Back-End expériment...
133,2,3,Candidat_3,5,10,"python, sql, azure, nlp, pandas, power bi, mysql, data analyst",34.39,20.0,60.0,35.2,❌ Écarté,Nous sommes à la recherche d'un Chef de projet - Développeur Back-End expériment...
133,3,4,Candidat_4,8,4,"sql, aws, azure, rest",7.48,50.0,60.0,30.74,❌ Écarté,Nous sommes à la recherche d'un Chef de projet - Développeur Back-End expériment...
133,4,5,Candidat_5,1,3,"machine learning, deep learning, devops",8.42,0.0,60.0,16.21,❌ Écarté,Nous sommes à la recherche d'un Chef de projet - Développeur Back-End expériment...
133,5,2,Candidat_2,1,11,"python, docker, kubernetes, aws, azure, gcp, git, devops",1.98,9.09,60.0,15.72,❌ Écarté,Nous sommes à la recherche d'un Chef de projet - Développeur Back-End expériment...
134,1,3,Candidat_3,4,14,"python, sql, java, javascript, git, linux, machine learning, deep learning",52.74,28.57,60.0,46.94,🔶 À évaluer,Nous recherchons un ingénieur API/backend expérimenté pour rejoindre notre équip...
134,2,5,Candidat_5,1,3,"machine learning, deep learning, devops",8.94,33.33,60.0,26.47,❌ Écarté,Nous recherchons un ingénieur API/backend expérimenté pour rejoindre notre équip...
134,3,1,Candidat_1,3,19,"python, sql, django, fastapi, kafka, docker, git, machine learning",7.05,21.05,60.0,21.84,❌ Écarté,Nous recherchons un ingénieur API/backend expérimenté pour rejoindre notre équip...
134,4,2,Candidat_2,9,10,"python, java, javascript, django, flask, azure, machine learning, data science",9.92,10.0,60.0,19.96,❌ Écarté,Nous recherchons un ingénieur API/backend expérimenté pour rejoindre notre équip...
134,5,4,Candidat_4,0,3,"flask, docker, api",5.62,33.33,20.0,16.81,❌ Écarté,Nous recherchons un ingénieur API/backend expérimenté pour rejoindre notre équip...
135,1,3,Candidat_3,4,7,"python, java, typescript, react, vue, git, agile",38.23,28.57,60.0,39.69,❌ Écarté,Opportunité pour un expert en développement full-stack chez nous. Nous rechercho...
135,2,1,Candidat_1,0,11,"java, javascript, typescript, react, kubernetes, aws, devops, ci/cd",48.79,27.27,20.0,36.58,❌ Écarté,Opportunité pour un expert en développement full-stack chez nous. Nous rechercho...
135,3,2,Candidat_2,0,4,"excel, elasticsearch, devops, ci/cd",46.83,0.0,20.0,27.41,❌ Écarté,Opportunité pour un expert en développement full-stack chez nous. Nous rechercho...
135,4,4,Candidat_4,3,9,"python, react, azure, git, deep learning, data science, api, rest",12.22,11.11,60.0,21.44,❌ Écarté,Opportunité pour un expert en développement full-stack chez nous. Nous rechercho...
135,5,5,Candidat_5,1,3,"machine learning, deep learning, devops",6.6,0.0,60.0,15.3,❌ Écarté,Opportunité pour un expert en développement full-stack chez nous. Nous rechercho...
136,1,1,Candidat_1,4,6,"java, javascript, react, node, git, rest",62.28,50.0,60.0,58.14,🔶 À évaluer,Opportunité pour un expert en développement backend chez notre entreprise. Nous ...
136,2,2,Candidat_2,3,9,"sql, java, angular, kafka, git, postgresql, mysql, api",57.52,44.44,60.0,54.09,🔶 À évaluer,Opportunité pour un expert en développement backend chez notre entreprise. Nous ...
136,3,4,Candidat_4,5,8,"sql, angular, docker, azure, devops, agile, scrum, microservices",11.77,12.5,60.0,21.63,❌ Écarté,Opportunité pour un expert en développement backend chez notre entreprise. Nous ...
136,4,3,Candidat_3,2,7,"java, aws, nlp, oracle, data engineer, devops, llm",8.77,14.29,60.0,20.67,❌ Écarté,Opportunité pour un expert en développement backend chez notre entreprise. Nous ...
136,5,5,Candidat_5,1,3,"machine learning, deep learning, devops",8.47,0.0,60.0,16.23,❌ Écarté,Opportunité pour un expert en développement backend chez notre entreprise. Nous ...
137,1,1,Candidat_1,4,8,"sql, java, javascript, angular, git, postgresql, oracle, api",41.76,50.0,60.0,47.88,🔶 À évaluer,"
   Opportunité pour un expert en intelligence artificielle et en traitement du ..."
137,2,2,Candidat_2,4,6,"java, javascript, react, node, git, rest",46.15,16.67,60.0,40.08,❌ Écarté,"
   Opportunité pour un expert en intelligence artificielle et en traitement du ..."
137,3,3,Candidat_3,4,3,"git, nlp, rest",5.97,33.33,60.0,24.98,❌ Écarté,"
   Opportunité pour un expert en intelligence artificielle et en traitement du ..."
137,4,5,Candidat_5,1,3,"machine learning, deep learning, devops",9.83,0.0,60.0,16.91,❌ Écarté,"
   Opportunité pour un expert en intelligence artificielle et en traitement du ..."
137,5,4,Candidat_4,3,5,"machine learning, deep learning, computer vision, data science, llm",1.89,0.0,60.0,12.95,❌ Écarté,"
   Opportunité pour un expert en intelligence artificielle et en traitement du ..."
138,1,1,Candidat_1,0,4,"excel, elasticsearch, devops, ci/cd",55.13,25.0,20.0,39.06,❌ Écarté,Opportunité pour un expert en développement de logiciels à rejoindre notre équip...
138,2,3,Candidat_3,4,2,"java, javascript",27.56,0.0,60.0,25.78,❌ Écarté,Opportunité pour un expert en développement de logiciels à rejoindre notre équip...
138,3,2,Candidat_2,4,13,"python, java, javascript, react, docker, kubernetes, git, excel",10.43,23.08,60.0,24.14,❌ Écarté,Opportunité pour un expert en développement de logiciels à rejoindre notre équip...
138,4,5,Candidat_5,1,3,"machine learning, deep learning, devops",8.7,0.0,60.0,16.35,❌ Écarté,Opportunité pour un expert en développement de logiciels à rejoindre notre équip...
138,5,4,Candidat_4,1,4,"sql, azure, machine learning, nlp",1.23,0.0,60.0,12.62,❌ Écarté,Opportunité pour un expert en développement de logiciels à rejoindre notre équip...
139,1,1,Candidat_1,1,5,"java, node, oracle, agile, scrum",79.31,80.0,60.0,75.66,✅ Retenu,"
   Opportunité pour un expert en développement logiciel full stack chez une ent..."
139,2,2,Candidat_2,30,12,"sql, java, typescript, angular, docker, kubernetes, git, ci/cd",12.24,41.67,60.0,30.62,❌ Écarté,"
   Opportunité pour un expert en développement logiciel full stack chez une ent..."
139,3,3,Candidat_3,3,9,"python, sql, git, machine learning, deep learning, power bi, excel, data science",7.85,22.22,60.0,22.59,❌ Écarté,"
   Opportunité pour un expert en développement logiciel full stack chez une ent..."
139,4,4,Candidat_4,4,6,"spark, git, machine learning, deep learning, devops, rest",7.63,16.67,60.0,20.82,❌ Écarté,"
   Opportunité pour un expert en développement logiciel full stack chez une ent..."
139,5,5,Candidat_5,1,3,"machine learning, deep learning, devops",10.42,0.0,60.0,17.21,❌ Écarté,"
   Opportunité pour un expert en développement logiciel full stack chez une ent..."
140,1,1,Candidat_1,2,6,"python, sql, spark, hadoop, power bi, data analyst",25.8,33.33,60.0,34.9,❌ Écarté,Opportunité pour un expert en analyse de données chez notre entreprise. Nous som...
140,2,3,Candidat_3,7,6,"machine learning, deep learning, nlp, computer vision, data science, llm",12.02,16.67,60.0,23.01,❌ Écarté,Opportunité pour un expert en analyse de données chez notre entreprise. Nous som...
140,3,4,Candidat_4,3,7,"django, kafka, airflow, machine learning, deep learning, data science, data engineer",11.15,14.29,60.0,21.86,❌ Écarté,Opportunité pour un expert en analyse de données chez notre entreprise. Nous som...
140,4,5,Candidat_5,1,3,"machine learning, deep learning, devops",10.33,0.0,60.0,17.16,❌ Écarté,Opportunité pour un expert en analyse de données chez notre entreprise. Nous som...
140,5,2,Candidat_2,5,0,,0.0,0.0,60.0,12.0,❌ Écarté,Opportunité pour un expert en analyse de données chez notre entreprise. Nous som...
141,1,5,Candidat_5,1,3,"machine learning, deep learning, devops",19.13,100.0,60.0,51.56,🔶 À évaluer,"
   Opportunité pour un expert en Data Science chez notre entreprise ! Nous rech..."
141,2,1,Candidat_1,5,10,"python, sql, azure, nlp, pandas, power bi, mysql, data analyst",43.27,50.0,60.0,48.64,🔶 À évaluer,"
   Opportunité pour un expert en Data Science chez notre entreprise ! Nous rech..."
141,3,2,Candidat_2,4,9,"sql, docker, kubernetes, aws, terraform, git, excel, devops",11.14,88.89,60.0,44.24,❌ Écarté,"
   Opportunité pour un expert en Data Science chez notre entreprise ! Nous rech..."
141,4,3,Candidat_3,0,3,"flask, docker, api",5.41,100.0,20.0,36.7,❌ Écarté,"
   Opportunité pour un expert en Data Science chez notre entreprise ! Nous rech..."
141,5,4,Candidat_4,7,3,"agile, api, rest",3.14,33.33,60.0,23.57,❌ Écarté,"
   Opportunité pour un expert en Data Science chez notre entreprise ! Nous rech..."
142,1,1,Candidat_1,4,6,"java, javascript, react, node, git, rest",51.86,66.67,60.0,57.93,🔶 À évaluer,Nous sommes à la recherche d'un développeur full-stack expérimenté pour rejoindr...
142,2,2,Candidat_2,2,4,"java, angular, vue, git",14.96,50.0,60.0,34.48,❌ Écarté,Nous sommes à la recherche d'un développeur full-stack expérimenté pour rejoindr...
142,3,3,Candidat_3,18,25,"python, sql, java, javascript, react, angular, django, docker",10.07,20.0,60.0,23.04,❌ Écarté,Nous sommes à la recherche d'un développeur full-stack expérimenté pour rejoindr...
142,4,5,Candidat_5,1,3,"machine learning, deep learning, devops",6.54,0.0,60.0,15.27,❌ Écarté,Nous sommes à la recherche d'un développeur full-stack expérimenté pour rejoindr...
142,5,4,Candidat_4,7,6,"machine learning, deep learning, nlp, computer vision, data science, llm",4.32,0.0,60.0,14.16,❌ Écarté,Nous sommes à la recherche d'un développeur full-stack expérimenté pour rejoindr...
143,1,1,Candidat_1,5,10,"python, sql, azure, nlp, pandas, power bi, mysql, data analyst",43.17,50.0,60.0,48.59,🔶 À évaluer,"
   Opportunité pour un expert Data Engineer chez notre entreprise. Nous sommes ..."
143,2,3,Candidat_3,2,6,"python, sql, java, react, aws, postgresql",6.43,66.67,60.0,35.22,❌ Écarté,"
   Opportunité pour un expert Data Engineer chez notre entreprise. Nous sommes ..."
143,3,5,Candidat_5,1,3,"machine learning, deep learning, devops",16.46,33.33,60.0,30.23,❌ Écarté,"
   Opportunité pour un expert Data Engineer chez notre entreprise. Nous sommes ..."
143,4,4,Candidat_4,5,8,"sql, angular, docker, azure, devops, agile, scrum, microservices",12.94,25.0,60.0,25.97,❌ Écarté,"
   Opportunité pour un expert Data Engineer chez notre entreprise. Nous sommes ..."
143,5,2,Candidat_2,6,16,"python, java, javascript, react, angular, node, docker, kubernetes",8.71,25.0,60.0,23.86,❌ Écarté,"
   Opportunité pour un expert Data Engineer chez notre entreprise. Nous sommes ..."
144,1,1,Candidat_1,4,6,"java, javascript, react, node, git, rest",57.15,66.67,60.0,60.58,🔶 À évaluer,Opportunité pour un expert en développement logiciel expérimenté dans les techno...
144,2,2,Candidat_2,2,19,"python, java, javascript, react, angular, node, django, flask",61.7,21.05,60.0,49.16,🔶 À évaluer,Opportunité pour un expert en développement logiciel expérimenté dans les techno...
144,3,4,Candidat_4,1,0,,24.16,0.0,60.0,24.08,❌ Écarté,Opportunité pour un expert en développement logiciel expérimenté dans les techno...
144,4,5,Candidat_5,1,3,"machine learning, deep learning, devops",8.45,0.0,60.0,16.23,❌ Écarté,Opportunité pour un expert en développement logiciel expérimenté dans les techno...
144,5,3,Candidat_3,5,6,"docker, azure, terraform, git, devops, ci/cd",1.59,0.0,60.0,12.79,❌ Écarté,Opportunité pour un expert en développement logiciel expérimenté dans les techno...
145,1,1,Candidat_1,1,2,"react, angular",56.35,0.0,60.0,40.17,❌ Écarté,"
   Opportunité pour un expert en développement web full stack chez notre entrep..."
145,2,3,Candidat_3,18,25,"python, sql, java, javascript, react, angular, django, docker",11.08,20.0,60.0,23.54,❌ Écarté,"
   Opportunité pour un expert en développement web full stack chez notre entrep..."
145,3,4,Candidat_4,20,23,"sql, java, javascript, react, angular, node, kafka, docker",7.7,21.74,60.0,22.37,❌ Écarté,"
   Opportunité pour un expert en développement web full stack chez notre entrep..."
145,4,5,Candidat_5,1,3,"machine learning, deep learning, devops",7.9,0.0,60.0,15.95,❌ Écarté,"
   Opportunité pour un expert en développement web full stack chez notre entrep..."
145,5,2,Candidat_2,0,9,"python, fastapi, docker, kubernetes, git, devops, agile, api",8.47,11.11,20.0,11.57,❌ Écarté,"
   Opportunité pour un expert en développement web full stack chez notre entrep..."
146,1,1,Candidat_1,1,15,"python, sql, typescript, angular, vue, node, docker, git",56.0,0.0,60.0,40.0,❌ Écarté,Nous sommes à la recherche d'un expert en sécurité informatique pour rejoindre n...
146,2,3,Candidat_3,6,8,"kubernetes, aws, azure, terraform, git, machine learning, mlops, devops",10.38,0.0,60.0,17.19,❌ Écarté,Nous sommes à la recherche d'un expert en sécurité informatique pour rejoindre n...
